tile,assignment_id,Class,dataset,rscore,rscore2,Rscore,x,y,farea,fprop,cntry,year,label_group,usage,label,image
GH0041820,,,v1.3.0,,,,-2.7885,10.6425,,0.04946588,GH,2018,3,train,3cl/v1-3/labels/GH0041820_2018-12.tif,3cl/v1-3/images/GH0041820_2018-12.tif
GH0043184,,,v1.3.0,3,1,,-1.7285,10.6325,,0,GH,2018,3,train,3cl/v1-3/labels/GH0043184_2018-12.tif,3cl/v1-3/images/GH0043184_2018-12.tif
GH0043386,,,v1.3.0,,,,-0.7185,10.6325,,0.117665816,GH,2018,3,train,3cl/v1-3/labels/GH0043386_2018-12.tif,3cl/v1-3/images/GH0043386_2018-12.tif
GH0043544,,,v1.3.0,,,,-2.8135,10.6275,,0.168845663,GH,2018,3,train,3cl/v1-3/labels/GH0043544_2018-12.tif,3cl/v1-3/images/GH0043544_2018-12.tif
GH0044068,,,v1.3.0,,,,-0.1935,10.6275,,0.15236368,GH,2018,3,train,3cl/v1-3/labels/GH0044068_2018-12.tif,3cl/v1-3/images/GH0044068_2018-12.tif
GH0044651,,,v1.3.0,,,,-0.1735,10.6225,,0.35676419,GH,2018,3,train,3cl/v1-3/labels/GH0044651_2018-12.tif,3cl/v1-3/images/GH0044651_2018-12.tif
GH0044706,,,v1.3.0,,,,-2.8035,10.6175,,0.262755102,GH,2018,3,train,3cl/v1-3/labels/GH0044706_2018-12.tif,3cl/v1-3/images/GH0044706_2018-12.tif
GH0044856,,,v1.3.0,,,,-2.0535,10.6175,,0.007433833,GH,2018,3,train,3cl/v1-3/labels/GH0044856_2018-12.tif,3cl/v1-3/images/GH0044856_2018-12.tif
GH0045149,,,v1.3.0,,,,-0.5885,10.6175,,0.019212372,GH,2018,3,train,3cl/v1-3/labels/GH0045149_2018-12.tif,3cl/v1-3/images/GH0045149_2018-12.tif
GH0045207,,,v1.3.0,3,1,,-0.2985,10.6175,,0.207290338,GH,2018,3,train,3cl/v1-3/labels/GH0045207_2018-12.tif,3cl/v1-3/images/GH0045207_2018-12.tif
GH0046183,,,v1.3.0,,,,-1.2635,10.6075,,0.127391582,GH,2018,3,train,3cl/v1-3/labels/GH0046183_2018-12.tif,3cl/v1-3/images/GH0046183_2018-12.tif
GH0046502,,,v1.3.0,,,,-2.6085,10.6025,,0.0403978,GH,2018,3,train,3cl/v1-3/labels/GH0046502_2018-12.tif,3cl/v1-3/images/GH0046502_2018-12.tif
GH0046819,,,v1.3.0,3,1,,-1.0235,10.6025,,0.326291454,GH,2018,3,train,3cl/v1-3/labels/GH0046819_2018-12.tif,3cl/v1-3/images/GH0046819_2018-12.tif
GH0046855,,,v1.3.0,,,,-0.8435,10.6025,,0.095603476,GH,2018,3,train,3cl/v1-3/labels/GH0046855_2018-12.tif,3cl/v1-3/images/GH0046855_2018-12.tif
GH0046897,,,v1.3.0,3,1,,-0.6335,10.6025,,0.37242905,GH,2018,3,train,3cl/v1-3/labels/GH0046897_2018-12.tif,3cl/v1-3/images/GH0046897_2018-12.tif
GH0047540,,,v1.3.0,3,1,,-0.3585,10.5975,,0.258948501,GH,2018,3,train,3cl/v1-3/labels/GH0047540_2018-12.tif,3cl/v1-3/images/GH0047540_2018-12.tif
GH0047675,,,v1.3.0,,,,-2.6385,10.5925,,0.323700574,GH,2018,3,train,3cl/v1-3/labels/GH0047675_2018-12.tif,3cl/v1-3/images/GH0047675_2018-12.tif
GH0047684,,,v1.3.0,,,,-2.5935,10.5925,,0,GH,2018,3,train,3cl/v1-3/labels/GH0047684_2018-12.tif,3cl/v1-3/images/GH0047684_2018-12.tif
GH0047791,,,v1.3.0,,,,-2.0585,10.5925,,0.009606186,GH,2018,3,train,3cl/v1-3/labels/GH0047791_2018-12.tif,3cl/v1-3/images/GH0047791_2018-12.tif
GH0048193,,,v1.3.0,,,,-0.0485,10.5925,,0.224689094,GH,2018,3,train,3cl/v1-3/labels/GH0048193_2018-12.tif,3cl/v1-3/images/GH0048193_2018-12.tif
GH0048888,,,v1.3.0,3,1,,-2.5085,10.5825,,0.294383769,GH,2018,3,train,3cl/v1-3/labels/GH0048888_2018-12.tif,3cl/v1-3/images/GH0048888_2018-12.tif
GH0049354,,,v1.3.0,,,,-0.1785,10.5825,,0.299665179,GH,2018,3,train,3cl/v1-3/labels/GH0049354_2018-12.tif,3cl/v1-3/images/GH0049354_2018-12.tif
GH0049381,,,v1.3.0,,,,-0.0435,10.5825,,0.248066805,GH,2018,3,train,3cl/v1-3/labels/GH0049381_2018-12.tif,3cl/v1-3/images/GH0049381_2018-12.tif
GH0049447,,,v1.3.0,,,,-2.6885,10.5775,,0.121432557,GH,2018,3,train,3cl/v1-3/labels/GH0049447_2018-12.tif,3cl/v1-3/images/GH0049447_2018-12.tif
GH0049478,,,v1.3.0,,,,-2.5335,10.5775,,0.112085459,GH,2018,3,train,3cl/v1-3/labels/GH0049478_2018-12.tif,3cl/v1-3/images/GH0049478_2018-12.tif
GH0049737,,,v1.3.0,,,,-1.2385,10.5775,,0.234673948,GH,2018,3,train,3cl/v1-3/labels/GH0049737_2018-12.tif,3cl/v1-3/images/GH0049737_2018-12.tif
GH0049778,,,v1.3.0,,,,-1.0335,10.5775,,0.127252073,GH,2018,3,train,3cl/v1-3/labels/GH0049778_2018-12.tif,3cl/v1-3/images/GH0049778_2018-12.tif
GH0049918,,,v1.3.0,,,,-0.3335,10.5775,,0.215162628,GH,2018,3,train,3cl/v1-3/labels/GH0049918_2018-12.tif,3cl/v1-3/images/GH0049918_2018-12.tif
GH0049976,,,v1.3.0,,,,-0.0435,10.5775,,0.291214923,GH,2018,3,train,3cl/v1-3/labels/GH0049976_2018-12.tif,3cl/v1-3/images/GH0049976_2018-12.tif
GH0050075,,,v1.3.0,,,,-2.5235,10.5725,,0.338926977,GH,2018,3,train,3cl/v1-3/labels/GH0050075_2018-12.tif,3cl/v1-3/images/GH0050075_2018-12.tif
GH0050528,,,v1.3.0,,,,-0.2585,10.5725,,0.575992506,GH,2018,3,train,3cl/v1-3/labels/GH0050528_2018-12.tif,3cl/v1-3/images/GH0050528_2018-12.tif
GH0050947,,,v1.3.0,3,1,,-1.1385,10.5675,,0.000398597,GH,2018,3,train,3cl/v1-3/labels/GH0050947_2018-12.tif,3cl/v1-3/images/GH0050947_2018-12.tif
GH0051114,,,v1.3.0,,,,-0.3035,10.5675,,0.493841677,GH,2018,3,train,3cl/v1-3/labels/GH0051114_2018-12.tif,3cl/v1-3/images/GH0051114_2018-12.tif
GH0051369,,,v1.3.0,,,,-2.0035,10.5625,,0.209960938,GH,2018,3,train,3cl/v1-3/labels/GH0051369_2018-12.tif,3cl/v1-3/images/GH0051369_2018-12.tif
GH0051697,,,v1.3.0,,,,-0.3635,10.5625,,0.473473374,GH,2018,3,train,3cl/v1-3/labels/GH0051697_2018-12.tif,3cl/v1-3/images/GH0051697_2018-12.tif
GH0051766,,,v1.3.0,3,1,,-0.0185,10.5625,,0.306959503,GH,2018,3,train,3cl/v1-3/labels/GH0051766_2018-12.tif,3cl/v1-3/images/GH0051766_2018-12.tif
GH0051772,,,v1.3.0,,,,0.0115,10.5625,,0.169423629,GH,2018,3,train,3cl/v1-3/labels/GH0051772_2018-12.tif,3cl/v1-3/images/GH0051772_2018-12.tif
GH0051970,,,v1.3.0,,,,-1.9735,10.5575,,0.127869898,GH,2018,3,train,3cl/v1-3/labels/GH0051970_2018-12.tif,3cl/v1-3/images/GH0051970_2018-12.tif
GH0052366,,,v1.3.0,,,,0.0065,10.5575,,0.283960459,GH,2018,3,train,3cl/v1-3/labels/GH0052366_2018-12.tif,3cl/v1-3/images/GH0052366_2018-12.tif
GH0052417,,,v1.3.0,,,,-2.7185,10.5525,,0.158701371,GH,2018,3,train,3cl/v1-3/labels/GH0052417_2018-12.tif,3cl/v1-3/images/GH0052417_2018-12.tif
GH0052913,,,v1.3.0,,,,-0.2385,10.5525,,0.197664222,GH,2018,3,train,3cl/v1-3/labels/GH0052913_2018-12.tif,3cl/v1-3/images/GH0052913_2018-12.tif
GH0052919,,,v1.3.0,,,,-0.2085,10.5525,,0.463608099,GH,2018,3,train,3cl/v1-3/labels/GH0052919_2018-12.tif,3cl/v1-3/images/GH0052919_2018-12.tif
GH0052963,,,v1.3.0,,,,0.0115,10.5525,,0.179468272,GH,2018,3,train,3cl/v1-3/labels/GH0052963_2018-12.tif,3cl/v1-3/images/GH0052963_2018-12.tif
GH0053155,,,v1.3.0,,,,-2.0085,10.5475,,0.305185746,GH,2018,3,train,3cl/v1-3/labels/GH0053155_2018-12.tif,3cl/v1-3/images/GH0053155_2018-12.tif
GH0053281,,,v1.3.0,3,1,,-1.3785,10.5475,,0.223612883,GH,2018,3,train,3cl/v1-3/labels/GH0053281_2018-12.tif,3cl/v1-3/images/GH0053281_2018-12.tif
GH0053634,,,v1.3.0,,,,-2.6035,10.5425,,0.207230548,GH,2018,3,train,3cl/v1-3/labels/GH0053634_2018-12.tif,3cl/v1-3/images/GH0053634_2018-12.tif
GH0054078,,,v1.3.0,,,,-0.3835,10.5425,,0.219567124,GH,2018,3,train,3cl/v1-3/labels/GH0054078_2018-12.tif,3cl/v1-3/images/GH0054078_2018-12.tif
GH0054153,,,v1.3.0,,,,-0.0085,10.5425,,0.175601881,GH,2018,3,train,3cl/v1-3/labels/GH0054153_2018-12.tif,3cl/v1-3/images/GH0054153_2018-12.tif
GH0054211,,,v1.3.0,,,,-2.7235,10.5375,,0.066745057,GH,2018,3,train,3cl/v1-3/labels/GH0054211_2018-12.tif,3cl/v1-3/images/GH0054211_2018-12.tif
GH0054219,,,v1.3.0,,,,-2.6835,10.5375,,0.076729911,GH,2018,3,train,3cl/v1-3/labels/GH0054219_2018-12.tif,3cl/v1-3/images/GH0054219_2018-12.tif
GH0054616,,,v1.3.0,,,,-0.6985,10.5375,,0.155592315,GH,2018,3,train,3cl/v1-3/labels/GH0054616_2018-12.tif,3cl/v1-3/images/GH0054616_2018-12.tif
GH0054715,,,v1.3.0,,,,-0.2035,10.5375,,0.235391422,GH,2018,3,train,3cl/v1-3/labels/GH0054715_2018-12.tif,3cl/v1-3/images/GH0054715_2018-12.tif
GH0054716,,,v1.3.0,,,,-0.1985,10.5375,,0.713827328,GH,2018,3,train,3cl/v1-3/labels/GH0054716_2018-12.tif,3cl/v1-3/images/GH0054716_2018-12.tif
GH0054754,,,v1.3.0,,,,-0.0085,10.5375,,0.375079719,GH,2018,3,train,3cl/v1-3/labels/GH0054754_2018-12.tif,3cl/v1-3/images/GH0054754_2018-12.tif
GH0055345,,,v1.3.0,,,,-0.0735,10.5325,,0.307397959,GH,2018,3,train,3cl/v1-3/labels/GH0055345_2018-12.tif,3cl/v1-3/images/GH0055345_2018-12.tif
GH0055450,,,v1.3.0,,,,-2.5785,10.5275,,0.076450893,GH,2018,3,train,3cl/v1-3/labels/GH0055450_2018-12.tif,3cl/v1-3/images/GH0055450_2018-12.tif
GH0055895,,,v1.3.0,,,,-0.3535,10.5275,,0.32810507,GH,2018,3,train,3cl/v1-3/labels/GH0055895_2018-12.tif,3cl/v1-3/images/GH0055895_2018-12.tif
GH0056004,,,v1.3.0,,,,-2.8435,10.5225,,0.202766263,GH,2018,3,train,3cl/v1-3/labels/GH0056004_2018-12.tif,3cl/v1-3/images/GH0056004_2018-12.tif
GH0056040,,,v1.3.0,,,,-2.6635,10.5225,,0.092075893,GH,2018,3,train,3cl/v1-3/labels/GH0056040_2018-12.tif,3cl/v1-3/images/GH0056040_2018-12.tif
GH0056434,,,v1.3.0,,,,-0.6935,10.5225,,0.120137117,GH,2018,3,train,3cl/v1-3/labels/GH0056434_2018-12.tif,3cl/v1-3/images/GH0056434_2018-12.tif
GH0056627,,,v1.3.0,,,,-2.7635,10.5175,,0.290557239,GH,2018,3,train,3cl/v1-3/labels/GH0056627_2018-12.tif,3cl/v1-3/images/GH0056627_2018-12.tif
GH0056655,,,v1.3.0,,,,-2.6235,10.5175,,0.262316645,GH,2018,3,train,3cl/v1-3/labels/GH0056655_2018-12.tif,3cl/v1-3/images/GH0056655_2018-12.tif
GH0056659,,,v1.3.0,3,1,,-2.6035,10.5175,,0.266342474,GH,2018,3,train,3cl/v1-3/labels/GH0056659_2018-12.tif,3cl/v1-3/images/GH0056659_2018-12.tif
GH0057142,,,v1.3.0,3,1,,-0.1885,10.5175,,0.366729114,GH,2018,3,train,3cl/v1-3/labels/GH0057142_2018-12.tif,3cl/v1-3/images/GH0057142_2018-12.tif
GH0057160,,,v1.3.0,,,,-0.0985,10.5175,,0.295998087,GH,2018,3,train,3cl/v1-3/labels/GH0057160_2018-12.tif,3cl/v1-3/images/GH0057160_2018-12.tif
GH0057868,,,v1.3.0,3,1,,-2.6335,10.5075,,0.079559949,GH,2018,3,train,3cl/v1-3/labels/GH0057868_2018-12.tif,3cl/v1-3/images/GH0057868_2018-12.tif
GH0058332,,,v1.3.0,,,,-0.3135,10.5075,,0.478914222,GH,2018,3,train,3cl/v1-3/labels/GH0058332_2018-12.tif,3cl/v1-3/images/GH0058332_2018-12.tif
GH0058365,,,v1.3.0,,,,-0.1485,10.5075,,0.27469308,GH,2018,3,train,3cl/v1-3/labels/GH0058365_2018-12.tif,3cl/v1-3/images/GH0058365_2018-12.tif
GH0058406,,,v1.3.0,,,,0.0565,10.5075,,0.162109375,GH,2018,3,train,3cl/v1-3/labels/GH0058406_2018-12.tif,3cl/v1-3/images/GH0058406_2018-12.tif
GH0058943,,,v1.3.0,,,,-0.2935,10.5025,,0.228256537,GH,2018,3,train,3cl/v1-3/labels/GH0058943_2018-12.tif,3cl/v1-3/images/GH0058943_2018-12.tif
GH0059011,,,v1.3.0,,,,0.0465,10.5025,,0.295420121,GH,2018,3,train,3cl/v1-3/labels/GH0059011_2018-12.tif,3cl/v1-3/images/GH0059011_2018-12.tif
GH0059083,,,v1.3.0,,,,-2.6235,10.4975,,0.128726881,GH,2018,3,train,3cl/v1-3/labels/GH0059083_2018-12.tif,3cl/v1-3/images/GH0059083_2018-12.tif
GH0059579,,,v1.3.0,,,,-0.1435,10.4975,,0.221978635,GH,2018,3,train,3cl/v1-3/labels/GH0059579_2018-12.tif,3cl/v1-3/images/GH0059579_2018-12.tif
GH0060132,,,v1.3.0,,,,-0.4085,10.4925,,0.436045121,GH,2018,3,train,3cl/v1-3/labels/GH0060132_2018-12.tif,3cl/v1-3/images/GH0060132_2018-12.tif
GH0060141,,,v1.3.0,,,,-0.3635,10.4925,,0.236447704,GH,2018,3,train,3cl/v1-3/labels/GH0060141_2018-12.tif,3cl/v1-3/images/GH0060141_2018-12.tif
GH0060157,,,v1.3.0,,,,-0.2835,10.4925,,0.135662468,GH,2018,3,train,3cl/v1-3/labels/GH0060157_2018-12.tif,3cl/v1-3/images/GH0060157_2018-12.tif
GH0060441,,,v1.3.0,,,,-1.8935,10.4875,,0.103734853,GH,2018,3,train,3cl/v1-3/labels/GH0060441_2018-12.tif,3cl/v1-3/images/GH0060441_2018-12.tif
GH0060497,,,v1.3.0,,,,-1.6135,10.4875,,0.047951212,GH,2018,3,train,3cl/v1-3/labels/GH0060497_2018-12.tif,3cl/v1-3/images/GH0060497_2018-12.tif
GH0060739,,,v1.3.0,,,,-0.4035,10.4875,,0.342932876,GH,2018,3,train,3cl/v1-3/labels/GH0060739_2018-12.tif,3cl/v1-3/images/GH0060739_2018-12.tif
GH0060743,,,v1.3.0,,,,-0.3835,10.4875,,0.355169802,GH,2018,3,train,3cl/v1-3/labels/GH0060743_2018-12.tif,3cl/v1-3/images/GH0060743_2018-12.tif
GH0060824,,,v1.3.0,,,,0.0215,10.4875,,0.288803412,GH,2018,3,train,3cl/v1-3/labels/GH0060824_2018-12.tif,3cl/v1-3/images/GH0060824_2018-12.tif
GH0061171,,,v1.3.0,,,,-1.2685,10.4825,,0.329061703,GH,2018,3,train,3cl/v1-3/labels/GH0061171_2018-12.tif,3cl/v1-3/images/GH0061171_2018-12.tif
GH0061316,,,v1.3.0,,,,-0.5435,10.4825,,0.38677854,GH,2018,3,train,3cl/v1-3/labels/GH0061316_2018-12.tif,3cl/v1-3/images/GH0061316_2018-12.tif
GH0061348,,,v1.3.0,,,,-0.3835,10.4825,,0.240373884,GH,2018,3,train,3cl/v1-3/labels/GH0061348_2018-12.tif,3cl/v1-3/images/GH0061348_2018-12.tif
GH0061402,,,v1.3.0,,,,-0.1135,10.4825,,0.195770886,GH,2018,3,train,3cl/v1-3/labels/GH0061402_2018-12.tif,3cl/v1-3/images/GH0061402_2018-12.tif
GH0061495,,,v1.3.0,,,,-2.6735,10.4775,,0.264110332,GH,2018,3,train,3cl/v1-3/labels/GH0061495_2018-12.tif,3cl/v1-3/images/GH0061495_2018-12.tif
GH0061499,,,v1.3.0,3,1,,-2.6535,10.4775,,0.398337851,GH,2018,3,train,3cl/v1-3/labels/GH0061499_2018-12.tif,3cl/v1-3/images/GH0061499_2018-12.tif
GH0062044,,,v1.3.0,,,,0.0715,10.4775,,0.497508769,GH,2018,3,train,3cl/v1-3/labels/GH0062044_2018-12.tif,3cl/v1-3/images/GH0062044_2018-12.tif
GH0062402,,,v1.3.0,3,1,,-1.1685,10.4725,,0.20573581,GH,2018,3,train,3cl/v1-3/labels/GH0062402_2018-12.tif,3cl/v1-3/images/GH0062402_2018-12.tif
GH0062574,,,v1.3.0,,,,-0.3085,10.4725,,0.281708386,GH,2018,3,train,3cl/v1-3/labels/GH0062574_2018-12.tif,3cl/v1-3/images/GH0062574_2018-12.tif
GH0062589,,,v1.3.0,,,,-0.2335,10.4725,,0.08458227,GH,2018,3,train,3cl/v1-3/labels/GH0062589_2018-12.tif,3cl/v1-3/images/GH0062589_2018-12.tif
GH0062634,,,v1.3.0,,,,-0.0085,10.4725,,0.285435268,GH,2018,3,train,3cl/v1-3/labels/GH0062634_2018-12.tif,3cl/v1-3/images/GH0062634_2018-12.tif
GH0063158,,,v1.3.0,,,,-0.4185,10.4675,,0.174625319,GH,2018,3,train,3cl/v1-3/labels/GH0063158_2018-12.tif,3cl/v1-3/images/GH0063158_2018-12.tif
GH0063243,,,v1.3.0,,,,0.0065,10.4675,,0.339405293,GH,2018,3,train,3cl/v1-3/labels/GH0063243_2018-12.tif,3cl/v1-3/images/GH0063243_2018-12.tif
GH0063249,,,v1.3.0,3,1,,0.0365,10.4675,,0.188356983,GH,2018,3,train,3cl/v1-3/labels/GH0063249_2018-12.tif,3cl/v1-3/images/GH0063249_2018-12.tif
GH0063276,,,v1.3.0,,,,-2.8535,10.4625,,0.150709503,GH,2018,3,train,3cl/v1-3/labels/GH0063276_2018-12.tif,3cl/v1-3/images/GH0063276_2018-12.tif
GH0063374,,,v1.3.0,,,,-2.3635,10.4625,,0.198122608,GH,2018,3,train,3cl/v1-3/labels/GH0063374_2018-12.tif,3cl/v1-3/images/GH0063374_2018-12.tif
GH0063489,,,v1.3.0,,,,-1.7885,10.4625,,0.005560427,GH,2018,3,train,3cl/v1-3/labels/GH0063489_2018-12.tif,3cl/v1-3/images/GH0063489_2018-12.tif
GH0063733,,,v1.3.0,,,,-0.5685,10.4625,,0.570412149,GH,2018,3,train,3cl/v1-3/labels/GH0063733_2018-12.tif,3cl/v1-3/images/GH0063733_2018-12.tif
GH0063817,,,v1.3.0,,,,-0.1485,10.4625,,0.239058514,GH,2018,3,train,3cl/v1-3/labels/GH0063817_2018-12.tif,3cl/v1-3/images/GH0063817_2018-12.tif
GH0064311,,,v1.3.0,,,,-0.7035,10.4575,,0.336096939,GH,2018,3,train,3cl/v1-3/labels/GH0064311_2018-12.tif,3cl/v1-3/images/GH0064311_2018-12.tif
GH0064485,,,v1.3.0,3,1,,-2.8585,10.4525,,0.034418846,GH,2018,3,train,3cl/v1-3/labels/GH0064485_2018-12.tif,3cl/v1-3/images/GH0064485_2018-12.tif
GH0065005,,,v1.3.0,,,,-0.2585,10.4525,,0.235411352,GH,2018,3,train,3cl/v1-3/labels/GH0065005_2018-12.tif,3cl/v1-3/images/GH0065005_2018-12.tif
GH0065035,,,v1.3.0,,,,-0.1085,10.4525,,0.334044165,GH,2018,3,train,3cl/v1-3/labels/GH0065035_2018-12.tif,3cl/v1-3/images/GH0065035_2018-12.tif
GH0065207,,,v1.3.0,,,,-2.2735,10.4475,,0.018913425,GH,2018,3,train,3cl/v1-3/labels/GH0065207_2018-12.tif,3cl/v1-3/images/GH0065207_2018-12.tif
GH0065552,,,v1.3.0,,,,-0.5485,10.4475,,0.269889987,GH,2018,3,train,3cl/v1-3/labels/GH0065552_2018-12.tif,3cl/v1-3/images/GH0065552_2018-12.tif
GH0065612,,,v1.3.0,,,,-0.2485,10.4475,,0.356086575,GH,2018,3,train,3cl/v1-3/labels/GH0065612_2018-12.tif,3cl/v1-3/images/GH0065612_2018-12.tif
GH0065624,,,v1.3.0,,,,-0.1885,10.4475,,0.281110491,GH,2018,3,train,3cl/v1-3/labels/GH0065624_2018-12.tif,3cl/v1-3/images/GH0065624_2018-12.tif
GH0065733,,,v1.3.0,,,,-2.6635,10.4425,,0.093291614,GH,2018,3,train,3cl/v1-3/labels/GH0065733_2018-12.tif,3cl/v1-3/images/GH0065733_2018-12.tif
GH0065813,,,v1.3.0,,,,-2.2635,10.4425,,0.129344707,GH,2018,3,train,3cl/v1-3/labels/GH0065813_2018-12.tif,3cl/v1-3/images/GH0065813_2018-12.tif
GH0066204,,,v1.3.0,,,,-0.3085,10.4425,,0.485391422,GH,2018,3,train,3cl/v1-3/labels/GH0066204_2018-12.tif,3cl/v1-3/images/GH0066204_2018-12.tif
GH0066253,,,v1.3.0,,,,-0.0635,10.4425,,0.329300861,GH,2018,3,train,3cl/v1-3/labels/GH0066253_2018-12.tif,3cl/v1-3/images/GH0066253_2018-12.tif
GH0066853,,,v1.3.0,,,,-0.0785,10.4375,,0.368961256,GH,2018,3,train,3cl/v1-3/labels/GH0066853_2018-12.tif,3cl/v1-3/images/GH0066853_2018-12.tif
GH0067319,,,v1.3.0,,,,-0.7535,10.4325,,0.234135842,GH,2018,3,train,3cl/v1-3/labels/GH0067319_2018-12.tif,3cl/v1-3/images/GH0067319_2018-12.tif
GH0067333,,,v1.3.0,,,,-0.6835,10.4325,,0.206632653,GH,2018,3,train,3cl/v1-3/labels/GH0067333_2018-12.tif,3cl/v1-3/images/GH0067333_2018-12.tif
GH0067370,,,v1.3.0,,,,-0.4985,10.4325,,0.330935108,GH,2018,3,train,3cl/v1-3/labels/GH0067370_2018-12.tif,3cl/v1-3/images/GH0067370_2018-12.tif
GH0067373,,,v1.3.0,,,,-0.4835,10.4325,,0.541434152,GH,2018,3,validate,3cl/v1-3/labels/GH0067373_2018-12.tif,3cl/v1-3/images/GH0067373_2018-12.tif
GH0067451,,,v1.3.0,,,,-0.0935,10.4325,,0.437719228,GH,2018,3,validate,3cl/v1-3/labels/GH0067451_2018-12.tif,3cl/v1-3/images/GH0067451_2018-12.tif
GH0067452,,,v1.3.0,,,,-0.0885,10.4325,,0.436702806,GH,2018,3,validate,3cl/v1-3/labels/GH0067452_2018-12.tif,3cl/v1-3/images/GH0067452_2018-12.tif
GH0068062,,,v1.3.0,,,,-0.0335,10.4275,,0.070452009,GH,2018,3,validate,3cl/v1-3/labels/GH0068062_2018-12.tif,3cl/v1-3/images/GH0068062_2018-12.tif
GH0068095,,,v1.3.0,3,1,,0.1315,10.4275,,0.602519133,GH,2018,3,validate,3cl/v1-3/labels/GH0068095_2018-12.tif,3cl/v1-3/images/GH0068095_2018-12.tif
GH0068151,,,v1.3.0,,,,-2.5685,10.4225,,0.107999841,GH,2018,3,validate,3cl/v1-3/labels/GH0068151_2018-12.tif,3cl/v1-3/images/GH0068151_2018-12.tif
GH0068396,,,v1.3.0,3,1,,-1.3435,10.4225,,0.161192602,GH,2018,3,validate,3cl/v1-3/labels/GH0068396_2018-12.tif,3cl/v1-3/images/GH0068396_2018-12.tif
GH0068602,,,v1.3.0,,,,-0.3135,10.4225,,0.238121811,GH,2018,3,validate,3cl/v1-3/labels/GH0068602_2018-12.tif,3cl/v1-3/images/GH0068602_2018-12.tif
GH0068607,,,v1.3.0,,,,-0.2885,10.4225,,0.397839605,GH,2018,3,validate,3cl/v1-3/labels/GH0068607_2018-12.tif,3cl/v1-3/images/GH0068607_2018-12.tif
GH0068684,,,v1.3.0,,,,0.0965,10.4225,,0.175362723,GH,2018,3,validate,3cl/v1-3/labels/GH0068684_2018-12.tif,3cl/v1-3/images/GH0068684_2018-12.tif
GH0069217,,,v1.3.0,,,,-0.1885,10.4175,,0.088189573,GH,2018,3,validate,3cl/v1-3/labels/GH0069217_2018-12.tif,3cl/v1-3/images/GH0069217_2018-12.tif
GH0069779,,,v1.3.0,,,,-0.3335,10.4125,,0.296635842,GH,2018,3,validate,3cl/v1-3/labels/GH0069779_2018-12.tif,3cl/v1-3/images/GH0069779_2018-12.tif
GH0069790,,,v1.3.0,,,,-0.2785,10.4125,,0.074657207,GH,2018,3,validate,3cl/v1-3/labels/GH0069790_2018-12.tif,3cl/v1-3/images/GH0069790_2018-12.tif
GH0069825,,,v1.3.0,,,,-0.1035,10.4125,,0.548270089,GH,2018,3,validate,3cl/v1-3/labels/GH0069825_2018-12.tif,3cl/v1-3/images/GH0069825_2018-12.tif
GH0069916,,,v1.3.0,,,,-2.6235,10.4075,,0.054448342,GH,2018,3,validate,3cl/v1-3/labels/GH0069916_2018-12.tif,3cl/v1-3/images/GH0069916_2018-12.tif
GH0070427,,,v1.3.0,3,1,,-0.0685,10.4075,,0.254085619,GH,2018,3,validate,3cl/v1-3/labels/GH0070427_2018-12.tif,3cl/v1-3/images/GH0070427_2018-12.tif
GH0070474,,,v1.3.0,,,,0.1665,10.4075,,0.621472417,GH,2018,3,validate,3cl/v1-3/labels/GH0070474_2018-12.tif,3cl/v1-3/images/GH0070474_2018-12.tif
GH0071571,,,v1.3.0,,,,-0.4285,10.3975,,0.633789063,GH,2018,3,validate,3cl/v1-3/labels/GH0071571_2018-12.tif,3cl/v1-3/images/GH0071571_2018-12.tif
GH0071583,,,v1.3.0,,,,-0.3685,10.3975,,0.397540657,GH,2018,3,validate,3cl/v1-3/labels/GH0071583_2018-12.tif,3cl/v1-3/images/GH0071583_2018-12.tif
GH0072231,,,v1.3.0,,,,-0.2335,10.3925,,0.098672672,GH,2018,3,validate,3cl/v1-3/labels/GH0072231_2018-12.tif,3cl/v1-3/images/GH0072231_2018-12.tif
GH0072804,,,v1.3.0,,,,-0.4985,10.3875,,0.369100765,GH,2018,3,validate,3cl/v1-3/labels/GH0072804_2018-12.tif,3cl/v1-3/images/GH0072804_2018-12.tif
GH0072831,,,v1.3.0,,,,-0.3635,10.3875,,0.304547991,GH,2018,3,validate,3cl/v1-3/labels/GH0072831_2018-12.tif,3cl/v1-3/images/GH0072831_2018-12.tif
GH0072847,,,v1.3.0,,,,-0.2835,10.3875,,0.206114477,GH,2018,3,validate,3cl/v1-3/labels/GH0072847_2018-12.tif,3cl/v1-3/images/GH0072847_2018-12.tif
GH0072848,,,v1.3.0,,,,-0.2785,10.3875,,0.41400271,GH,2018,3,validate,3cl/v1-3/labels/GH0072848_2018-12.tif,3cl/v1-3/images/GH0072848_2018-12.tif
GH0072905,,,v1.3.0,,,,0.0065,10.3875,,0.304209184,GH,2018,3,validate,3cl/v1-3/labels/GH0072905_2018-12.tif,3cl/v1-3/images/GH0072905_2018-12.tif
GH0072954,,,v1.3.0,,,,0.2515,10.3875,,0.121671716,GH,2018,3,validate,3cl/v1-3/labels/GH0072954_2018-12.tif,3cl/v1-3/images/GH0072954_2018-12.tif
GH0072970,,,v1.3.0,,,,-2.8035,10.3825,,0.480329241,GH,2018,3,validate,3cl/v1-3/labels/GH0072970_2018-12.tif,3cl/v1-3/images/GH0072970_2018-12.tif
